0.940131,15.648
4.6263,1.00007
8.31973,3.23663
12.0127,15.2155
15.707,15.1566
19.3945,3.7763
23.0849,2.78756
26.7786,0.894049
30.471,0.910664
34.1599,0.884278
37.8493,0.889918
41.5375,0.880621
45.2332,0.877019
48.922,0.878204
52.614,0.867395
56.3018,0.869544
59.99,0.865364
63.6786,0.86606
67.3675,0.863913
71.0558,0.868068
74.7443,0.903759
78.4323,1.13809
82.1212,1.60893
85.8161,0.864643
89.5102,0.861194
93.2057,0.863895
96.8941,0.862732
100.582,0.871839
104.27,1.87836
107.964,0.974984
111.652,0.860313
115.34,2.05533
119.04,0.895829
122.728,0.859999
126.416,0.860091
130.104,0.859255
133.791,0.860003
137.48,1.03885
141.176,0.859582
144.864,0.859242
148.552,0.85929
152.24,0.858916
155.929,0.93011
159.617,0.859142
163.312,0.859655
167,0.858837
170.689,0.866065
174.377,0.982974
178.065,0.858803
181.759,0.858653
185.448,0.858948
189.136,0.858626
192.825,0.858914
196.514,0.85866
200.21,0.858686
203.901,0.85861
207.598,0.859047
211.289,0.858569
214.979,0.858624
218.669,0.858594
222.358,0.858517
226.049,0.85858
229.737,0.85868
233.427,0.858536
237.116,0.858534
240.806,0.859291
244.494,0.858508
248.184,0.858509
251.872,0.888004
255.562,0.861266
259.25,0.858462
262.94,0.858465
266.628,0.85845
270.318,0.85846
274.006,0.858464
277.696,0.858468
281.384,0.858449
285.073,0.858459
288.762,0.85847
292.452,0.858576
296.14,0.858429
299.829,0.858486
303.518,0.858438
307.207,0.858428
310.895,0.858723
314.585,0.858427
318.273,0.858421
321.963,0.858424
325.652,0.858874
329.342,0.858422
333.031,0.858449
336.721,0.85842
340.409,0.858415
344.099,0.858411
347.787,0.858412
351.477,0.858418
355.165,0.858415
358.855,0.858766
362.544,0.858407
366.234,0.861448
369.923,0.858409
